"comp_ID","study_ID","dam_ID","animal_ID","author","year","title","journal","species","strain","manip_type","manip_direction","nom_manip_val","nom_manip_val2","intake_reported","vitmin_eql","adlib_con","adlib_exp","diet_con","diet_exp","dam_diet_start_dPC","dam_diet_end_dPC","diet_label","age_mating","n_con_dam","n_exp_dam","multi_use_con","dam_housing","temperature","photoperiod","litter_size","litter_size_equalized","crossfostered","sex","housing","bodyweight_mean_contr","bodyweight_SE_contr","bodyweight_mean_exp","bodyweight_SE_exp","bw_N_contr","bw_N_exp","bw_dayPG","birthweight_mean_contr","birthweight_SE_contr","birthweight_mean_exp","birthweight_SE_exp","birthweight_N_contr","birthweight_N_exp","offspring_diet","offspring_con_adlib","offspring_diet_level","offspring_diet_end_dPP","post_diet_adlib","response_age_dPP","author.s.behaviour","my.behaviour","response_test","time_trial","measure","unit","high_better","night.day","comparison","exp_mean","exp_se","exp_n","con_mean","con_se","con_n","con_ID","percentage","treatment","set","set2","Missing","exp_sd","con_sd","varianceoftreatment","varianceofcontrols","d","H.d","SE.d","N_total","H.d_Var_combined","lnRR","lnRR_Var","lnRR_SE"
"comp_32","s_01","D_02","A_02","Reyes-Castro",2012,"Maternal protein restriction in the","J022","rats","Wistar","protein","-",50,NA,"no","yes","yes","yes","Zeiger_Rodent_RQ22-36","Zeiger_Rodent_RQ22-5_LP_isoc",22,43,"lact",122,20,20,"yes","single",22,12,10,"yes","no","f","group",209,4,190,6,10,10,90,5.6,0.05,5.6,"0.05",16,16,"20% casein control","yes","Zeiger_Rodent_RQ22-36",21,"yes",90,"EXPLORATION","ACTIVITY","Open_Field",60,"Total_distance","m","yes","night","cc-cr",128.41,15.29,8,150.83,9.17,8,"con_11","no","protein-","protein-.ACTIVITY","PR_act",0,43.2466507373692,25.9366767339226,1870.2728,672.7112,-0.628751149784665,-0.594455632523684,0.505491368296716,32,0.255521523422486,-0.160925104936979,0.0178743412401556,0.133694955926376
"comp_33","s_01","D_03","A_03","Reyes-Castro",2012,"Maternal protein restriction in the","J022","rats","Wistar","protein","-",50,NA,"no","yes","yes","yes","Zeiger_Rodent_RQ22-37","Zeiger_Rodent_RQ22-5_LP_isoc",1,43,"pre+lact",122,20,20,"yes","single",22,12,10,"yes","no","f","group",209,4,199,10,10,10,90,5.6,0.05,5.1,"0.04",16,16,"20% casein control","yes","Zeiger_Rodent_RQ22-37",21,"yes",90,"EXPLORATION","ACTIVITY","Open_Field",60,"Total_distance","m","yes","night","cc-rr",115.16,9.17,8,150.83,9.17,8,"con_11","no","protein-","protein-.ACTIVITY","PR_act",0,25.9366767339226,25.9366767339226,672.7112,672.7112,-1.37527256733501,-1.30025770002583,0.525753478448973,32,0.276416720101195,-0.269830909036186,0.0100369389667865,0.100184524587316
"comp_43","s_03","D_05","A_05","Trzcinska",1999,"Influence of prenatal protein malnutrition","J041","rats","Sprague-Dawley","protein","-",24,NA,"no","no","yes","yes","Teklad_isocal_25Casein","Teklad_isocal_6Casein",-35,21,"pre",NA,NA,NA,"no","",22.7,12,8,"yes","yes","f","pair",547.1,24.3,513.1,23,36,36,130,6.4,0.1,5.2,"0.3",36,36,"control","yes","Rat_Chow_PMI_foods_#5001",21,"yes",130,"ANXIETY","ANXIETY","Open_Field",5,"Center_entries","#","yes","day","6/25-25/25 f",0.78,0.61,5,4.17,1.73,5,"con_12","no","protein-","protein-.ANXIETY","PR_anx",0,1.36400146627487,3.86839760107464,1.8605,14.9645,-1.16879180960728,1.05568292480657,0.685313178304642,10,0.46965415235801,1.67637739510921,0.783719752732147,0.885279477189066
"comp_44","s_03","D_05","A_06","Trzcinska",1999,"Influence of prenatal protein malnutrition","J041","rats","Sprague-Dawley","protein","-",24,NA,"no","no","yes","yes","Teklad_isocal_25Casein","Teklad_isocal_6Casein",-35,21,"pre",NA,NA,NA,"no","",22.7,12,8,"yes","yes","m","pair",547.1,24.3,513.1,23,36,36,130,6.4,0.1,5.2,"0.3",36,36,"control","yes","Rat_Chow_PMI_foods_#5001",21,"yes",130,"ANXIETY","ANXIETY","Open_Field",5,"Center_entries","#","yes","day","6/25-25/25 m",1.88,0.37,13,1.7,0.58,13,"con_13","no","protein-","protein-.ANXIETY","PR_anx",0,1.33405397192168,2.09121973976911,1.7797,4.3732,0.102623677757414,-0.0993829300387591,0.392494489117323,26,0.154051923987468,-0.100643525779688,0.15513497394271,0.393871773478006
"comp_45","s_03","D_06","A_07","Trzcinska",1999,"Influence of prenatal protein malnutrition","J041","rats","Sprague-Dawley","protein","-",24,NA,"no","no","yes","yes","Teklad_isocal_25Casein","Teklad_isocal_6Casein",-35,21,"pre",NA,NA,NA,"no","",22.7,12,8,"yes","yes","m","pair",547.1,24.3,513.1,23,36,36,130,6.4,0.1,5.2,"0.3",36,36,"control","yes","Rat_Chow_PMI_foods_#5001",21,"yes",120,"ANXIETY","ANXIETY","Forced_swim_test",5,"latency_immobility","sec","no","day","6/25-25/25 m",57.8,13.76,14,57.11,11.01,14,"con_14","no","protein-","protein-.ANXIETY","PR_anx",0,51.4852056420094,41.1956478283811,2650.7264,1697.0814,0.0147988824288562,0.014367847018307,0.377969724662606,28,0.142861112761526,0.0120095430015601,0.0938400356173326,0.30633321011169
"comp_46","s_03","D_06","A_07","Trzcinska",1999,"Influence of prenatal protein malnutrition","J041","rats","Sprague-Dawley","protein","-",24,NA,"no","no","yes","yes","Teklad_isocal_25Casein","Teklad_isocal_6Casein",-35,21,"pre",NA,NA,NA,"no","",22.7,12,8,"yes","yes","m","pair",547.1,24.3,513.1,23,36,36,130,6.4,0.1,5.2,"0.3",36,36,"control","yes","Rat_Chow_PMI_foods_#5001",21,"yes",120,"ANXIETY","ANXIETY","Forced_swim_test",5,"Total_immobility","sec","yes","day","6/25-25/25 m",52.53,6.91,14,41.47,4.84,14,"con_15","no","protein-","protein-.ANXIETY","PR_anx",0,25.8548525426079,18.1096217519859,668.4734,327.9584,0.495503053627294,-0.481070925851741,0.383806859086885,28,0.14730770508214,-0.23641416070758,0.0309252207039778,0.175855681466303
"comp_71","s_06","D_12","A_15","Nollan",2001,"Lack of effect of protein ","J039","rats","Wistar","protein","-",0,NA,"no","no","yes","yes","Nolan_control","TD_93328_Harland_Teklad",1,22,"pre",NA,NA,NA,"no","",NA,14,NA,"yes","yes","m","group",384.1,4.47,337.9,4.2,NA,NA,84,6.7,0.8,3.9,"0.5",NA,NA,"control","yes","Nolan_control",0,"yes",122,"ANXIETY","ANXIETY","Open_Field",10,"Inner_crossings","#","yes","day","con_exp_4mo",0.56,0.41,7,1.09,0.24,7,"con_20","no","protein-","protein-.ANXIETY","PR_anx",0,1.08475803753648,0.634980314655502,1.1767,0.4032,-0.596315458531748,0.558252769689296,0.54653411802652,14,0.298699542167026,0.665996191493994,0.58451393087746,0.764535107681433
"comp_72","s_06","D_12","A_15","Nollan",2001,"Lack of effect of protein ","J039","rats","Wistar","protein","-",0,NA,"no","no","yes","yes","Nolan_control","TD_93328_Harland_Teklad",1,22,"pre",NA,NA,NA,"no","",NA,14,NA,"yes","yes","m","group",384.1,4.47,337.9,4.2,NA,NA,84,6.7,0.8,3.9,"0.5",NA,NA,"control","yes","Nolan_control",0,"yes",122,"ANXIETY","ANXIETY","Open_Field",10,"Outer_crossings","#","no","day","con_exp_4mo",44.42,9.8,7,31.73,5.19,7,"con_21","no","protein-","protein-.ANXIETY","PR_anx",0,25.928362848433,13.7314493044252,672.28,188.5527,0.611670086422436,0.572627314948664,0.54715342527516,14,0.299376870790341,0.336427212871177,0.0754281367361341,0.27464183355078
"comp_73","s_06","D_12","A_15","Nollan",2001,"Lack of effect of protein ","J039","rats","Wistar","protein","-",0,NA,"no","no","yes","yes","Nolan_control","TD_93328_Harland_Teklad",1,22,"pre",NA,NA,NA,"no","",NA,14,NA,"yes","yes","m","group",384.1,4.47,337.9,4.2,NA,NA,84,6.7,0.8,3.9,"0.5",NA,NA,"control","yes","Nolan_control",0,"yes",122,"ANXIETY","ANXIETY","Open_Field",10,"Latency_enter_Inner","sec","no","day","con_exp_4mo",481.89,75.59,7,382.68,80.31,7,"con_22","no","protein-","protein-.ANXIETY","PR_anx",0,199.992341603372,212.480287791597,39996.9367,45147.8727,0.480829781068943,0.450138518447521,0.542362407395222,14,0.294156980955541,0.230516741427818,0.0686476076781009,0.262006884791413
"comp_74","s_06","D_12","A_15","Nollan",2001,"Lack of effect of protein ","J039","rats","Wistar","protein","-",0,NA,"no","no","yes","yes","Nolan_control","TD_93328_Harland_Teklad",1,22,"pre",NA,NA,NA,"no","",NA,14,NA,"yes","yes","m","group",384.1,4.47,337.9,4.2,NA,NA,84,6.7,0.8,3.9,"0.5",NA,NA,"control","yes","Nolan_control",0,"yes",122,"ANXIETY","EXPLORATION","Open_Field",10,"rearings","#","yes","day","con_exp_4mo",18.32,5.55,7,20.6,3.27,7,"con_23","no","protein-","protein-.EXPLORATION","PR_exp",0,14.6839197764085,8.65160678718121,215.6175,74.8503,-0.189191163095014,-0.177115131408098,0.53574374420506,14,0.287021359454857,-0.117297716549551,0.116974956779369,0.342016018308161
"comp_75","s_06","D_12","A_16","Nollan",2001,"Lack of effect of protein ","J039","rats","Wistar","protein","-",0,NA,"no","no","yes","yes","Nolan_control","TD_93328_Harland_Teklad",1,22,"pre",NA,NA,NA,"no","",NA,14,NA,"yes","yes","m","group",384.1,4.47,337.9,4.2,NA,NA,84,6.7,0.8,3.9,"0.5",NA,NA,"control","yes","Nolan_control",0,"yes",122,"ANXIETY","ANXIETY","EPM",10,"Closed_arm_entries","#","no","day","con_exp_4mo",10.28,1.11,7,5.54,0.7,7,"con_24","no","protein-","protein-.ANXIETY","PR_anx",0,2.9367839552817,1.85202591774521,8.6247,3.43,1.93070150949002,1.80746524292683,0.649489333423171,14,0.421836394230475,0.618205759267827,0.0276242381459489,0.166205409496649
"comp_76","s_06","D_12","A_16","Nollan",2001,"Lack of effect of protein ","J039","rats","Wistar","protein","-",0,NA,"no","no","yes","yes","Nolan_control","TD_93328_Harland_Teklad",1,22,"pre",NA,NA,NA,"no","",NA,14,NA,"yes","yes","m","group",384.1,4.47,337.9,4.2,NA,NA,84,6.7,0.8,3.9,"0.5",NA,NA,"control","yes","Nolan_control",0,"yes",122,"ANXIETY","ANXIETY","EPM",10,"Open_arm_entries","#","yes","day","con_exp_4mo",2.67,0.45,7,1.57,0.94,7,"con_25","no","protein-","protein-.ANXIETY","PR_anx",0,1.19058808997907,2.48700623240072,1.4175,6.1852,0.564187884961329,-0.528175892304223,0.545287104436515,14,0.297338026264759,-0.531002853051941,0.386878464719014,0.621995550401299
"comp_77","s_06","D_12","A_16","Nollan",2001,"Lack of effect of protein ","J039","rats","Wistar","protein","-",0,NA,"no","no","yes","yes","Nolan_control","TD_93328_Harland_Teklad",1,22,"pre",NA,NA,NA,"no","",NA,14,NA,"yes","yes","m","group",384.1,4.47,337.9,4.2,NA,NA,84,6.7,0.8,3.9,"0.5",NA,NA,"control","yes","Nolan_control",0,"yes",122,"ANXIETY","ANXIETY","EPM",10,"Open_arm_time","sec","yes","day","con_exp_4mo",47.53,10.97,7,24.37,7.92,7,"con_26","no","protein-","protein-.ANXIETY","PR_anx",0,29.0238918823786,20.9543503836316,842.3863,439.0848,0.914953756853629,-0.856552453224674,0.56239165483481,14,0.316284373427836,-0.668008222988803,0.158887710167161,0.39860721288903
"comp_78","s_06","D_12","A_16","Nollan",2001,"Lack of effect of protein ","J039","rats","Wistar","protein","-",0,NA,"no","no","yes","yes","Nolan_control","TD_93328_Harland_Teklad",1,22,"pre",NA,NA,NA,"no","",NA,14,NA,"yes","yes","m","group",384.1,4.47,337.9,4.2,NA,NA,84,6.7,0.8,3.9,"0.5",NA,NA,"control","yes","Nolan_control",0,"yes",122,"ANXIETY","ANXIETY","EPM",10,"Latency_enter_open_arm","sec","no","day","con_exp_4mo",192,60.8,7,329.6,70.4,7,"con_27","no","protein-","protein-.ANXIETY","PR_anx",0,160.861679712727,186.260892298947,25876.48,34693.12,-0.79068969540583,-0.740220140379926,0.555467847605622,14,0.308544529723622,-0.540384426007535,0.145899419779851,0.381967825582014
"comp_86","s_08","D_14","A_19","Jaiswal",1996,"Behavioural effects of prenatal and posnatal","J002","rats","Charles_Foster","calorie","-",50,NA,"no","no","","","Brook_BondLipton","50%_Brook_BondLipton",1,22,"pre",NA,NA,NA,"no","",NA,NA,8,"yes","yes","both","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","","Brook_Bondlipton",0,"",90,"ANXIETY","ANXIETY","EPM",5,"Open_arm_entries","#","yes","day","con_exp",2.6,0.36,15,3.38,0.32,8,"con_32","no","calorie-","calorie-.ANXIETY","CR_anx",0,1.39427400463467,0.905096679918781,1.944,0.8192,-0.622692886581596,0.600185914777442,0.447485651068097,23,0.200243407911839,0.262364264467491,0.028134869227268,0.167734520082385
"comp_87","s_08","D_14","A_19","Jaiswal",1996,"Behavioural effects of prenatal and posnatal","J002","rats","Charles_Foster","calorie","-",50,NA,"no","no","","","Brook_BondLipton","50%_Brook_BondLipton",1,22,"pre",NA,NA,NA,"no","",NA,NA,8,"yes","yes","both","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","","Brook_Bondlipton",0,"",90,"ANXIETY","ANXIETY","EPM",5,"Closed_arm_entries","#","no","day","con_exp",9.78,0.97,15,6.25,0.45,8,"con_33","no","calorie-","calorie-.ANXIETY","CR_anx",0,3.75679384582119,1.27279220613579,14.1135,1.62,1.1191414727117,1.07869057610766,0.468370360144097,23,0.219370794261511,0.447758020298416,0.0150210699353047,0.1225604746046
"comp_88","s_08","D_14","A_19","Jaiswal",1996,"Behavioural effects of prenatal and posnatal","J002","rats","Charles_Foster","calorie","-",50,NA,"no","no","","","Brook_BondLipton","50%_Brook_BondLipton",1,22,"pre",NA,NA,NA,"no","",NA,NA,8,"yes","yes","both","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","","Brook_Bondlipton",0,"",90,"ANXIETY","ANXIETY","EPM",5,"Open_arm_time","sec","yes","day","con_exp",30.37,5.01,15,38.6,6.15,8,"con_34","no","calorie-","calorie-.ANXIETY","CR_anx",0,19.4036465644992,17.3948268171891,376.5015,302.58,-0.438747110080802,0.422888780800773,0.44263375489727,23,0.195924640974456,0.239796997413128,0.0525985015718585,0.229343632071742
"comp_89","s_08","D_14","A_19","Jaiswal",1996,"Behavioural effects of prenatal and posnatal","J002","rats","Charles_Foster","calorie","-",50,NA,"no","no","","","Brook_BondLipton","50%_Brook_BondLipton",1,22,"pre",NA,NA,NA,"no","",NA,NA,8,"yes","yes","both","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","","Brook_Bondlipton",0,"",90,"ANXIETY","ANXIETY","EPM",5,"Closed_arm_time","sec","no","day","con_exp",230.55,6.86,15,229.3,10.29,8,"con_35","no","calorie-","calorie-.ANXIETY","CR_anx",0,26.5686657549829,29.1045151136383,705.894,847.0728,0.0455539358600583,0.0439074080578875,0.437849937885942,23,0.191712568106723,0.00543656878885586,0.00289918531805108,0.0538440834080317
"comp_90","s_08","D_14","A_19","Jaiswal",1996,"Behavioural effects of prenatal and posnatal","J002","rats","Charles_Foster","calorie","-",50,NA,"no","no","","","Brook_BondLipton","50%_Brook_BondLipton",1,22,"pre",NA,NA,NA,"no","",NA,NA,8,"yes","yes","both","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","","Brook_Bondlipton",0,"",90,"ANXIETY","ANXIETY","EPM",5,"Ratio_Open_Closed_entries","#","yes","day","con_exp",0.31,0.06,15,0.55,0.5,8,"con_36","no","calorie-","calorie-.ANXIETY","CR_anx",0,0.232379000772445,1.4142135623731,0.054,2,-0.286310032194306,0.275961476813789,0.439863472776477,23,0.193479874682982,0.573345980747325,0.863907259139498,0.92946611511098
"comp_91","s_08","D_14","A_19","Jaiswal",1996,"Behavioural effects of prenatal and posnatal","J002","rats","Charles_Foster","calorie","-",50,NA,"no","no","","","Brook_BondLipton","50%_Brook_BondLipton",1,22,"pre",NA,NA,NA,"no","",NA,NA,8,"yes","yes","both","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","","Brook_Bondlipton",0,"",90,"ANXIETY","ANXIETY","EPM",5,"Ratio_Open_Closed_time","#","yes","day","con_exp",0.14,0.02,15,0.18,0.04,8,"con_37","no","calorie-","calorie-.ANXIETY","CR_anx",0,0.0774596669241483,0.113137084989848,0.006,0.0128,-0.43994134506406,0.424039850664154,0.442659973637492,23,0.195947852260745,0.251314428280906,0.0697908793146888,0.264179634557036
"comp_92","s_08","D_14","A_19","Jaiswal",1996,"Behavioural effects of prenatal and posnatal","J002","rats","Charles_Foster","calorie","-",50,NA,"no","no","","","Brook_BondLipton","50%_Brook_BondLipton",1,22,"pre",NA,NA,NA,"no","",NA,NA,8,"yes","yes","both","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","","Brook_Bondlipton",0,"",90,"ANXIETY","ACTIVITY","Open_Field",5,"ambulation","?","yes","day","con_exp",54.14,4.92,7,78.42,4.16,12,"con_38","no","calorie-","calorie-.ACTIVITY","CR_act",0,13.0170964504378,14.4106627189731,169.4448,207.6672,-1.742407993006,-1.66438972466245,0.554677154272384,19,0.30766674547171,-0.37050571267803,0.0110724155613276,0.105225546144116
"comp_93","s_08","D_14","A_19","Jaiswal",1996,"Behavioural effects of prenatal and posnatal","J002","rats","Charles_Foster","calorie","-",50,NA,"no","no","","","Brook_BondLipton","50%_Brook_BondLipton",1,22,"pre",NA,NA,NA,"no","",NA,NA,8,"yes","yes","both","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","","Brook_Bondlipton",0,"",90,"ANXIETY","EXPLORATION","Open_Field",5,"rearings","#","yes","day","con_exp",19.29,3.16,7,27.83,2.26,12,"con_39","no","calorie-","calorie-.EXPLORATION","CR_exp",0,8.36057414296411,7.82886965021132,69.8992,61.2912,-1.06476409613964,-1.01708809183488,0.506572809267408,19,0.256616011089074,-0.366527748620162,0.0334301316220037,0.182839086691013
"comp_94","s_08","D_14","A_19","Jaiswal",1996,"Behavioural effects of prenatal and posnatal","J002","rats","Charles_Foster","calorie","-",50,NA,"no","no","","","Brook_BondLipton","50%_Brook_BondLipton",1,22,"pre",NA,NA,NA,"no","",NA,NA,8,"yes","yes","both","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","","Brook_Bondlipton",0,"",90,"ANXIETY","ACTIVITY","Open_Field",5,"grooming","#","yes","day","con_exp",6.86,0.55,7,6.42,0.71,12,"con_40","no","calorie-","calorie-.ACTIVITY","CR_act",0,1.45516322108552,2.45951214674781,2.1175,6.0492,0.20379236724422,0.194667335875076,0.476765189527387,19,0.227305045945085,0.0662893240359241,0.0186585873522021,0.136596439749366
"comp_95","s_08","D_14","A_19","Jaiswal",1996,"Behavioural effects of prenatal and posnatal","J002","rats","Charles_Foster","calorie","-",50,NA,"no","no","","","Brook_BondLipton","50%_Brook_BondLipton",1,22,"pre",NA,NA,NA,"no","",NA,NA,8,"yes","yes","both","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","","Brook_Bondlipton",0,"",90,"ANXIETY","ACTIVITY","Open_Field",5,"licking","#","yes","day","con_exp",3.14,0.86,7,1.58,0.47,12,"con_41","no","calorie-","calorie-.ACTIVITY","CR_act",0,2.27534612751555,1.62812775911474,5.1772,2.6508,0.828841468998321,0.791729164416306,0.494597616019787,19,0.244626801772457,0.686797952881287,0.16350060700659,0.404352082975456
"comp_96","s_08","D_14","A_19","Jaiswal",1996,"Behavioural effects of prenatal and posnatal","J002","rats","Charles_Foster","calorie","-",50,NA,"no","no","","","Brook_BondLipton","50%_Brook_BondLipton",1,22,"pre",NA,NA,NA,"no","",NA,NA,8,"yes","yes","both","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","","Brook_Bondlipton",0,"",90,"ANXIETY","ACTIVITY","Open_Field",5,"scratching","#","yes","day","con_exp",0.29,0.18,7,0.25,0.13,12,"con_42","no","calorie-","calorie-.ACTIVITY","CR_act",0,0.476235235991626,0.450333209967908,0.2268,0.2028,0.087024286364185,0.0831276765269827,0.475808488447665,19,0.226393717678852,0.148420005118273,0.65565564803805,0.809725662207917
"comp_97","s_08","D_14","A_19","Jaiswal",1996,"Behavioural effects of prenatal and posnatal","J002","rats","Charles_Foster","calorie","-",50,NA,"no","no","","","Brook_BondLipton","50%_Brook_BondLipton",1,22,"pre",NA,NA,NA,"no","",NA,NA,8,"yes","yes","both","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","","Brook_Bondlipton",0,"",90,"ANXIETY","ANXIETY","Open_Field",5,"Defecation","#","no","day","con_exp",5.43,0.57,7,3.17,0.69,12,"con_43","no","calorie-","calorie-.ANXIETY","CR_anx",0,1.50807824730682,2.39023011444505,2.2743,5.7132,1.06543689158949,1.01773076211533,0.506610771077294,19,0.256654473371531,0.538207546056655,0.0583975196732561,0.241655787584854
"comp_98","s_08","D_14","A_19","Jaiswal",1996,"Behavioural effects of prenatal and posnatal","J002","rats","Charles_Foster","calorie","-",50,NA,"no","no","","","Brook_BondLipton","50%_Brook_BondLipton",1,22,"pre",NA,NA,NA,"no","",NA,NA,8,"yes","yes","both","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","","Brook_Bondlipton",0,"",90,"ANXIETY","ANXIETY","Forced_swim_test",5,"Total_immobility","sec","no","day","con_exp",125.47,4.99,10,65.23,6.46,12,"con_44","no","calorie-","calorie-.ANXIETY","CR_anx",0,15.7797655242402,22.3780964337899,249.001,500.7792,3.06027794549203,2.94406485895436,0.632472355661955,22,0.400021280676582,0.654147200363604,0.0113894598719835,0.106721412434354
"comp_99","s_09","D_15","A_20","Borsonelo",2011,"Effect of fish oil and ","J031","rats","Wistar","calorie","+",2.5,2.54,"no","no","yes","yes","Nuvilab_rat_chow","coconut_Nuvilab_rat_chow",-14,43,"pre+lact",60,8,5,"yes","",23,12,10,"yes","no","m","",393.45,2.36,384.03,7.07,9,10,90,7.37,0.22,6.96,"0.11",9,10,"control","","Nuvilab_rat_chow",21,"",90,"ACTIVITY","ACTIVITY","Open_Field",5,"square_crossed","#","yes","day","con_coconut",39.63,6.1,10,24.09,3.66,9,"con_45","no","calorie+","calorie+.ACTIVITY","OB_act",0,19.2898937270271,10.98,372.1,120.5604,0.975588009386279,0.931904964189879,0.475483262454725,29,0.226084332874589,0.497789590575564,0.0467753390647631,0.216276071410508
"comp_100","s_09","D_15","A_20","Borsonelo",2011,"Effect of fish oil and ","J031","rats","Wistar","calorie","+",2.5,2.54,"no","no","yes","yes","Nuvilab_rat_chow","coconut_Nuvilab_rat_chow",-14,43,"pre+lact",60,8,5,"yes","",23,12,10,"yes","no","m","",393.45,2.36,384.03,7.07,9,10,90,7.37,0.22,6.96,"0.11",9,10,"control","","Nuvilab_rat_chow",21,"",90,"ANXIETY","ANXIETY","Forced_swim_test",5,"immobility","sec","yes","day","con_coconut",143.7,17.02,10,134.09,17.02,9,"con_46","no","calorie+","calorie+.ANXIETY","OB_anx",0,53.8219657760658,51.06,2896.804,2607.1236,0.182907193202322,-0.17471731887983,0.460040676349254,29,0.211637423895879,-0.0692165767934285,0.0301394592991232,0.173607198292937
"comp_101","s_09","D_15","A_20","Borsonelo",2011,"Effect of fish oil and ","J031","rats","Wistar","calorie","+",2.5,2.54,"no","no","yes","yes","Nuvilab_rat_chow","coconut_Nuvilab_rat_chow",-14,43,"pre+lact",60,8,5,"yes","",23,12,10,"yes","no","m","",393.45,2.36,384.03,7.07,9,10,90,7.37,0.22,6.96,"0.11",9,10,"control","","Nuvilab_rat_chow",21,"",90,"ANXIETY","ANXIETY","Forced_swim_test",5,"swimming","sec","no","day","con_coconut",87.68,15.96,10,74.87,13.83,9,"con_47","no","calorie+","calorie+.ANXIETY","OB_anx",0,50.4699514562873,41.49,2547.216,1721.4201,0.275716288210375,0.26337078276812,0.46076788631925,29,0.212307045063109,0.157940546957112,0.0672548454308853,0.259335391782312
"comp_102","s_09","D_15","A_20","Borsonelo",2011,"Effect of fish oil and ","J031","rats","Wistar","calorie","+",2.5,2.54,"no","no","yes","yes","Nuvilab_rat_chow","coconut_Nuvilab_rat_chow",-14,43,"pre+lact",60,8,5,"yes","",23,12,10,"yes","no","m","",393.45,2.36,384.03,7.07,9,10,90,7.37,0.22,6.96,"0.11",9,10,"control","","Nuvilab_rat_chow",21,"",90,"ANXIETY","ANXIETY","Forced_swim_test",5,"climbing","sec","no","day","con_coconut",72.08,9.57,10,92.25,14.89,9,"con_48","no","calorie+","calorie+.ANXIETY","OB_anx",0,30.2629972078114,44.67,915.849,1995.4089,-0.534526981420642,-0.510592937476434,0.464333961123354,29,0.215606027452504,-0.246725669620554,0.0436805803624975,0.208998996080119
